"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1892,1654.42,1368.13,1131.38,935.608,773.71,639.826,529.11,437.552,361.838,299.225,247.447,204.629,169.219,139.938,115.723,95.6979,79.1383,65.4441,54.1196,44.7547,37.0103,30.606,25.3099,20.9303,17.3085,14.3134,11.8366,9.78839,8.0946,6.6939,5.53558,4.5777,3.78557,3.13051,2.58881,2.14084,1.77038,1.46404,1.2107,1.0012,4.7847
1893,1654.41,1368.13,1131.38,935.596,773.691,639.809,529.093,437.533,361.819,299.208,247.432,204.616,169.21,139.93,115.716,95.6929,79.1342,65.4408,54.1169,44.7525,37.0085,30.6046,25.3087,20.9293,17.3077,14.3127,11.8361,9.78794,8.09423,6.6936,5.53533,4.57749,3.7854,3.13037,2.58869,2.14074,1.7703,1.46397,1.21064,1.00115,4.78449
1894,1654.4,1368.13,1131.39,935.596,773.681,639.794,529.078,437.519,361.803,299.192,247.417,204.604,169.199,139.921,115.71,95.6876,79.13,65.4375,54.1142,44.7503,37.0067,30.6031,25.3075,20.9283,17.3069,14.3121,11.8355,9.78749,8.09386,6.69329,5.53508,4.57728,3.78523,3.13023,2.58857,2.14064,1.77022,1.4639,1.21059,1.00111,4.78427
1895,1654.39,1368.12,1131.39,935.602,773.681,639.786,529.066,437.507,361.791,299.179,247.404,204.592,169.189,139.913,115.703,95.6822,79.1257,65.434,54.1114,44.7481,37.0049,30.6016,25.3063,20.9273,17.3061,14.3114,11.835,9.78704,8.09349,6.69299,5.53483,4.57708,3.78506,3.13009,2.58846,2.14055,1.77014,1.46384,1.21053,1.00106,4.78406
1896,1654.39,1368.11,1131.38,935.606,773.7,639.798,529.072,437.511,361.796,299.182,247.405,204.59,169.187,139.91,115.701,95.6804,79.1243,65.4329,54.1106,44.7474,37.0044,30.6012,25.306,20.9271,17.3059,14.3112,11.8348,9.78693,8.09339,6.69291,5.53477,4.57703,3.78501,3.13005,2.58843,2.14052,1.77013,1.46382,1.21052,1.00105,4.78401
1897,1654.39,1368.11,1131.37,935.604,773.707,639.817,529.086,437.52,361.802,299.189,247.41,204.593,169.187,139.91,115.7,95.6794,79.1235,65.4323,54.1101,44.7471,37.0041,30.601,25.3059,20.927,17.3058,14.3112,11.8348,9.78688,8.09336,6.69288,5.53474,4.57701,3.785,3.13004,2.58842,2.14052,1.77012,1.46382,1.21052,1.00105,4.78399
1898,1654.39,1368.11,1131.37,935.599,773.705,639.823,529.101,437.531,361.809,299.194,247.416,204.597,169.189,139.91,115.699,95.6786,79.1227,65.4316,54.1096,44.7467,37.0039,30.6008,25.3057,20.9268,17.3057,14.3111,11.8347,9.78684,8.09332,6.69285,5.53472,4.57699,3.78499,3.13003,2.58841,2.14051,1.77011,1.46381,1.21051,1.00104,4.78397
1899,1654.39,1368.11,1131.37,935.599,773.701,639.821,529.106,437.544,361.819,299.201,247.421,204.602,169.193,139.912,115.7,95.6783,79.1221,65.4311,54.1092,44.7464,37.0036,30.6006,25.3056,20.9267,17.3056,14.3111,11.8347,9.78681,8.0933,6.69284,5.53471,4.57698,3.78498,3.13002,2.5884,2.1405,1.77011,1.46381,1.21051,1.00104,4.78396
1900,1654.39,1368.11,1131.37,935.598,773.7,639.818,529.105,437.548,361.83,299.208,247.426,204.606,169.197,139.915,115.701,95.6785,79.1217,65.4305,54.1086,44.7459,37.0033,30.6004,25.3054,20.9266,17.3055,14.311,11.8346,9.78676,8.09326,6.69281,5.53468,4.57696,3.78496,3.13001,2.58839,2.14049,1.7701,1.4638,1.21051,1.00104,4.78395
1901,1654.39,1368.12,1131.37,935.599,773.7,639.817,529.102,437.546,361.833,299.217,247.432,204.61,169.2,139.918,115.704,95.6798,79.1219,65.4302,54.1081,44.7454,37.0029,30.6001,25.3052,20.9264,17.3054,14.3109,11.8345,9.78671,8.09322,6.69277,5.53466,4.57694,3.78494,3.13,2.58838,2.14049,1.7701,1.4638,1.2105,1.00103,4.78393
1902,1654.4,1368.12,1131.38,935.599,773.7,639.816,529.101,437.543,361.831,299.219,247.438,204.615,169.203,139.921,115.706,95.6816,79.1228,65.4302,54.1078,44.7449,37.0024,30.5997,25.3049,20.9262,17.3052,14.3108,11.8345,9.78663,8.09316,6.69273,5.53462,4.57691,3.78492,3.12998,2.58837,2.14047,1.77009,1.46379,1.21049,1.00103,4.7839
1903,1654.4,1368.12,1131.38,935.6,773.7,639.816,529.1,437.542,361.828,299.217,247.44,204.62,169.207,139.923,115.708,95.6836,79.1243,65.4309,54.1078,44.7446,37.002,30.5993,25.3046,20.926,17.305,14.3106,11.8343,9.78655,8.0931,6.69268,5.53458,4.57688,3.7849,3.12996,2.58835,2.14046,1.77007,1.46378,1.21049,1.00102,4.78388
1904,1654.4,1368.12,1131.38,935.6,773.7,639.816,529.099,437.541,361.827,299.214,247.438,204.621,169.211,139.926,115.71,95.6848,79.1257,65.432,54.1083,44.7446,37.0017,30.5989,25.3042,20.9257,17.3048,14.3104,11.8342,9.78645,8.09302,6.69262,5.53453,4.57684,3.78487,3.12993,2.58833,2.14044,1.77006,1.46377,1.21048,1.00102,4.78384
1905,1654.4,1368.12,1131.38,935.6,773.699,639.815,529.098,437.539,361.825,299.212,247.435,204.619,169.211,139.929,115.712,95.686,79.1266,65.4331,54.1091,44.7449,37.0016,30.5986,25.3038,20.9253,17.3045,14.3102,11.834,9.78632,8.09292,6.69254,5.53447,4.57679,3.78483,3.1299,2.5883,2.14042,1.77004,1.46375,1.21047,1.00101,4.7838
1906,1654.4,1368.12,1131.38,935.601,773.7,639.814,529.097,437.538,361.823,299.211,247.433,204.616,169.209,139.929,115.714,95.6878,79.1276,65.4338,54.11,44.7456,37.0018,30.5985,25.3036,20.925,17.3042,14.31,11.8339,9.78618,8.09281,6.69245,5.5344,4.57674,3.78478,3.12987,2.58828,2.1404,1.77003,1.46374,1.21045,1.001,4.78375
1907,1654.4,1368.12,1131.38,935.601,773.699,639.814,529.096,437.537,361.822,299.209,247.431,204.614,169.207,139.927,115.714,95.6897,79.1289,65.4345,54.1105,44.7462,37.0023,30.5987,25.3034,20.9248,17.304,14.3097,11.8337,9.78602,8.09268,6.69235,5.53433,4.57668,3.78474,3.12983,2.58825,2.14038,1.77001,1.46372,1.21044,1.00099,4.7837
1908,1654.4,1368.12,1131.38,935.601,773.699,639.814,529.096,437.536,361.821,299.208,247.43,204.613,169.205,139.925,115.713,95.6896,79.1305,65.4356,54.111,44.7466,37.0029,30.5991,25.3036,20.9247,17.3037,14.3095,11.8334,9.78584,8.09255,6.69225,5.53424,4.57661,3.78468,3.12979,2.58821,2.14035,1.76998,1.46371,1.21043,1.00097,4.78365
1909,1654.4,1368.12,1131.38,935.601,773.699,639.813,529.095,437.535,361.819,299.206,247.428,204.611,169.204,139.924,115.711,95.6882,79.1302,65.4368,54.1118,44.747,37.0031,30.5995,25.3038,20.9247,17.3036,14.3093,11.8332,9.78565,8.09239,6.69212,5.53414,4.57653,3.78462,3.12974,2.58817,2.14032,1.76996,1.46369,1.21041,1.00096,4.78359
1910,1654.4,1368.12,1131.38,935.6,773.698,639.812,529.093,437.534,361.818,299.204,247.426,204.609,169.202,139.922,115.709,95.6864,79.1289,65.4364,54.1127,44.7476,37.0034,30.5996,25.3041,20.9249,17.3036,14.3092,11.833,9.78545,8.09222,6.69198,5.53403,4.57644,3.78455,3.12968,2.58813,2.14028,1.76993,1.46366,1.21039,1.00095,4.78352
1911,1654.39,1368.12,1131.38,935.6,773.697,639.811,529.092,437.533,361.816,299.203,247.425,204.608,169.2,139.92,115.708,95.6851,79.1274,65.4353,54.1124,44.7483,37.0038,30.5998,25.3042,20.9252,17.3038,14.3092,11.8329,9.7853,8.09205,6.69183,5.53391,4.57635,3.78448,3.12962,2.58808,2.14025,1.7699,1.46364,1.21037,1.00093,4.78344
1912,1654.39,1368.12,1131.38,935.599,773.696,639.81,529.091,437.531,361.815,299.201,247.423,204.606,169.198,139.919,115.706,95.6837,79.1262,65.434,54.1114,44.7479,37.0043,30.6001,25.3044,20.9252,17.304,14.3093,11.8329,9.78519,8.09191,6.69169,5.53378,4.57624,3.78439,3.12956,2.58803,2.1402,1.76987,1.46361,1.21035,1.00091,4.78336
1913,1654.39,1368.12,1131.38,935.598,773.695,639.808,529.089,437.529,361.813,299.199,247.421,204.604,169.197,139.917,115.705,95.6822,79.1249,65.4328,54.1102,44.747,37.004,30.6005,25.3046,20.9253,17.304,14.3094,11.833,9.78517,8.09181,6.69155,5.53365,4.57613,3.7843,3.12948,2.58797,2.14016,1.76983,1.46358,1.21033,1.00089,4.78327
1914,1654.39,1368.11,1131.38,935.597,773.694,639.807,529.088,437.528,361.811,299.197,247.419,204.602,169.195,139.915,115.703,95.6809,79.1237,65.4317,54.1092,44.746,37.0032,30.6002,25.3049,20.9255,17.304,14.3094,11.8331,9.78522,8.09178,6.69147,5.53354,4.57602,3.7842,3.1294,2.58791,2.14011,1.76979,1.46355,1.2103,1.00087,4.78318
1915,1654.39,1368.11,1131.37,935.596,773.692,639.806,529.086,437.526,361.809,299.195,247.417,204.6,169.193,139.914,115.702,95.6795,79.1224,65.4306,54.1082,44.7451,37.0023,30.5995,25.3046,20.9257,17.3042,14.3094,11.8331,9.78527,8.09182,6.69144,5.53346,4.57592,3.78411,3.12932,2.58784,2.14005,1.76975,1.46351,1.21027,1.00085,4.78308
1916,1654.39,1368.11,1131.37,935.595,773.691,639.804,529.085,437.525,361.808,299.194,247.416,204.598,169.192,139.912,115.7,95.6783,79.1213,65.4296,54.1072,44.7443,37.0016,30.5988,25.304,20.9254,17.3043,14.3095,11.8331,9.78527,8.09186,6.69147,5.53344,4.57586,3.78402,3.12924,2.58777,2.13999,1.7697,1.46348,1.21024,1.00083,4.78298
1917,1654.38,1368.11,1131.37,935.594,773.69,639.803,529.084,437.523,361.806,299.192,247.414,204.597,169.19,139.911,115.699,95.6769,79.12,65.4285,54.1063,44.7434,37.0008,30.5981,25.3034,20.9249,17.3041,14.3097,11.8331,9.78527,8.09184,6.69149,5.53345,4.57583,3.78396,3.12917,2.5877,2.13993,1.76965,1.46344,1.21021,1.0008,4.78287
1918,1654.38,1368.11,1131.37,935.592,773.688,639.801,529.082,437.521,361.804,299.189,247.411,204.595,169.188,139.909,115.697,95.6755,79.1188,65.4273,54.1053,44.7426,37.0001,30.5974,25.3028,20.9244,17.3037,14.3094,11.8332,9.7853,8.09182,6.69146,5.53346,4.57583,3.78393,3.12911,2.58763,2.13987,1.7696,1.46339,1.21017,1.00077,4.78275
1919,1654.38,1368.11,1131.37,935.591,773.687,639.799,529.08,437.519,361.802,299.188,247.41,204.593,169.186,139.907,115.696,95.6742,79.1176,65.4263,54.1043,44.7417,36.9994,30.5968,25.3022,20.9239,17.3032,14.3091,11.833,9.78536,8.09185,6.69145,5.53344,4.57584,3.78393,3.12909,2.58759,2.13982,1.76954,1.46335,1.21014,1.00074,4.78262
1920,1654.38,1368.1,1131.37,935.59,773.685,639.798,529.078,437.517,361.8,299.185,247.407,204.591,169.184,139.906,115.694,95.6728,79.1164,65.4252,54.1034,44.7409,36.9986,30.5961,25.3016,20.9234,17.3027,14.3086,11.8327,9.78519,8.09188,6.69146,5.53341,4.57581,3.78393,3.12908,2.58756,2.13977,1.7695,1.4633,1.2101,1.00071,4.78248
1921,1654.38,1368.1,1131.37,935.588,773.683,639.796,529.076,437.515,361.797,299.183,247.405,204.588,169.182,139.904,115.692,95.6712,79.115,65.424,54.1024,44.74,36.9978,30.5955,25.301,20.9228,17.3023,14.3083,11.8323,9.7849,8.09173,6.69148,5.53341,4.57578,3.78391,3.12907,2.58755,2.13975,1.76946,1.46326,1.21006,1.00068,4.78234
1922,1654.37,1368.1,1131.37,935.587,773.682,639.794,529.074,437.513,361.795,299.181,247.403,204.587,169.18,139.902,115.691,95.6699,79.1138,65.4229,54.1014,44.7391,36.9971,30.5948,25.3005,20.9223,17.3018,14.3079,11.832,9.78459,8.09149,6.69135,5.53343,4.57578,3.78388,3.12905,2.58755,2.13974,1.76944,1.46323,1.21002,1.00064,4.78219
1923,1654.37,1368.1,1131.36,935.585,773.68,639.792,529.072,437.511,361.793,299.179,247.401,204.584,169.178,139.9,115.689,95.6684,79.1125,65.4217,54.1004,44.7383,36.9963,30.5941,25.2999,20.9218,17.3014,14.3075,11.8317,9.78431,8.09122,6.69114,5.53331,4.57579,3.78387,3.12903,2.58752,2.13973,1.76943,1.46321,1.21,1.00061,4.78202
1924,1654.37,1368.1,1131.36,935.584,773.679,639.791,529.071,437.509,361.791,299.177,247.399,204.582,169.177,139.898,115.688,95.667,79.1112,65.4207,54.0994,44.7374,36.9956,30.5935,25.2993,20.9214,17.301,14.3071,11.8314,9.78404,8.09099,6.69092,5.53314,4.57569,3.78388,3.12902,2.5875,2.13971,1.76942,1.4632,1.20998,1.00059,4.78187
1925,1654.37,1368.1,1131.36,935.582,773.677,639.789,529.069,437.507,361.789,299.175,247.397,204.58,169.175,139.897,115.686,95.6655,79.1099,65.4195,54.0984,44.7365,36.9948,30.5928,25.2988,20.9209,17.3006,14.3068,11.8311,9.78376,8.09075,6.69071,5.53294,4.57554,3.78379,3.12902,2.58749,2.13969,1.7694,1.46319,1.20997,1.00057,4.78171
1926,1654.36,1368.09,1131.36,935.58,773.675,639.787,529.067,437.505,361.787,299.172,247.394,204.578,169.172,139.895,115.684,95.664,79.1085,65.4183,54.0973,44.7356,36.994,30.5921,25.2982,20.9204,17.3001,14.3064,11.8307,9.78348,8.0905,6.6905,5.53276,4.57537,3.78366,3.12894,2.58748,2.13968,1.76938,1.46318,1.20996,1.00056,4.78156
1927,1654.36,1368.09,1131.36,935.579,773.673,639.785,529.065,437.503,361.785,299.17,247.392,204.576,169.171,139.893,115.683,95.6625,79.1073,65.4172,54.0963,44.7347,36.9932,30.5915,25.2976,20.9199,17.2997,14.306,11.8304,9.7832,8.09027,6.6903,5.53259,4.57522,3.78352,3.12883,2.58742,2.13967,1.76937,1.46316,1.20995,1.00056,4.78142
1928,1654.36,1368.09,1131.36,935.577,773.672,639.783,529.063,437.501,361.782,299.168,247.39,204.574,169.169,139.891,115.681,95.661,79.1059,65.416,54.0953,44.7338,36.9925,30.5908,25.297,20.9193,17.2993,14.3056,11.8301,9.78292,8.09003,6.69009,5.53241,4.57507,3.78339,3.12871,2.58733,2.13962,1.76936,1.46315,1.20993,1.00054,4.7813
1929,1654.35,1368.09,1131.35,935.569,773.66,639.772,529.051,437.488,361.77,299.156,247.38,204.565,169.161,139.885,115.676,95.6567,79.1023,65.413,54.0928,44.7317,36.9907,30.5893,25.2958,20.9183,17.2984,14.3049,11.8295,9.7824,8.08959,6.68972,5.5321,4.5748,3.78317,3.12852,2.58716,2.13949,1.76927,1.4631,1.20989,1.0005,4.78106
1930,1654.33,1368.08,1131.35,935.542,773.612,639.725,529.003,437.437,361.718,299.107,247.337,204.529,169.132,139.861,115.657,95.6414,79.0899,65.4028,54.0845,44.7249,36.9851,30.5847,25.292,20.9151,17.2958,14.3027,11.8277,9.78091,8.08835,6.68869,5.53124,4.57409,3.78257,3.12803,2.58675,2.13914,1.76899,1.46288,1.20974,1.00037,4.78036
1931,1654.29,1368.06,1131.35,935.529,773.572,639.669,528.947,437.379,361.657,299.047,247.282,204.482,169.093,139.83,115.631,95.6208,79.0732,65.3893,54.0735,44.7159,36.9777,30.5787,25.287,20.911,17.2924,14.2999,11.8254,9.779,8.08677,6.68737,5.53015,4.57319,3.78182,3.1274,2.58623,2.1387,1.76862,1.46259,1.2095,1.0002,4.77947
1932,1654.28,1368.03,1131.33,935.546,773.594,639.666,528.933,437.367,361.643,299.028,247.259,204.459,169.072,139.812,115.616,95.6088,79.0636,65.3815,54.0672,44.7108,36.9735,30.5752,25.2841,20.9087,17.2904,14.2983,11.824,9.77789,8.08584,6.68661,5.52951,4.57265,3.78138,3.12703,2.58592,2.13845,1.76841,1.4624,1.20935,1.00009,4.77898
1933,1654.27,1368.02,1131.31,935.557,773.648,639.721,528.968,437.395,361.673,299.052,247.272,204.461,169.068,139.805,115.609,95.6017,79.0572,65.376,54.0624,44.7067,36.9701,30.5723,25.2817,20.9067,17.2887,14.2969,11.8228,9.77688,8.085,6.68591,5.52893,4.57216,3.78097,3.12669,2.58563,2.13821,1.76821,1.46223,1.20921,0.99997,4.7785
1934,1654.27,1368.02,1131.3,935.533,773.648,639.757,529.005,437.415,361.687,299.069,247.286,204.468,169.067,139.8,115.603,95.5954,79.0515,65.371,54.0582,44.7032,36.9671,30.5698,25.2796,20.9049,17.2873,14.2957,11.8218,9.77602,8.08428,6.68531,5.52842,4.57174,3.78062,3.1264,2.58539,2.138,1.76803,1.46209,1.20909,0.999866,4.77808
1935,1654.27,1368.01,1131.29,935.52,773.624,639.753,529.03,437.441,361.7,299.078,247.298,204.479,169.074,139.801,115.601,95.5921,79.0481,65.368,54.0556,44.701,36.9653,30.5684,25.2784,20.9039,17.2864,14.295,11.8212,9.77553,8.08387,6.68496,5.52814,4.5715,3.78041,3.12622,2.58524,2.13788,1.76793,1.462,1.20901,0.999805,4.77784
1936,1654.27,1368.01,1131.29,935.522,773.621,639.741,529.035,437.471,361.729,299.095,247.311,204.493,169.085,139.807,115.602,95.5902,79.0449,65.3646,54.0525,44.6983,36.9631,30.5664,25.2768,20.9026,17.2853,14.294,11.8204,9.77487,8.08332,6.6845,5.52775,4.57118,3.78014,3.126,2.58505,2.13772,1.7678,1.46189,1.20892,0.999725,4.77749
1937,1654.24,1368.01,1131.29,935.49,773.576,639.696,528.98,437.426,361.704,299.072,247.282,204.465,169.064,139.789,115.583,95.5711,79.0265,65.3479,54.038,44.686,36.9526,30.5577,25.2695,20.8965,17.2803,14.2899,11.817,9.772,8.08093,6.68252,5.5261,4.56981,3.77901,3.12506,2.58427,2.13707,1.76726,1.46144,1.20855,0.999417,4.77604
1938,1654.17,1367.99,1131.29,935.447,773.484,639.597,528.88,437.313,361.598,298.985,247.203,204.389,168.996,139.733,115.535,95.5284,78.9879,65.3136,54.0082,44.6606,36.9313,30.5399,25.2547,20.8842,17.27,14.2814,11.8099,9.76614,8.07608,6.67849,5.52276,4.56704,3.77671,3.12316,2.5827,2.13577,1.76618,1.46055,1.20781,0.998802,4.77311
1939,1654.13,1367.93,1131.27,935.445,773.445,639.518,528.796,437.228,361.504,298.902,247.142,204.339,168.951,139.696,115.508,95.5072,78.9692,65.2964,53.9928,44.6472,36.92,30.5304,25.2469,20.8777,17.2647,14.277,11.8063,9.76314,8.07359,6.67643,5.52106,4.56564,3.77555,3.12219,2.5819,2.1351,1.76563,1.46009,1.20743,0.998488,4.77162
